score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
100,newmovements.com,"Get a gift card - New Movements, Oslo - Norway",https://newmovements.com/products/gift-card?srsltid=AfmBOoqJtnMEPoYjwU2vAwYVQhLCmxdMnFE8LcNSs4LQdxvFmsiYdubZ,"Get a gift card - New Movements, Oslo - Norway","... Store at Steen & Strøm, Oslo, Norway ... Log in to check out faster. Continue shopping. Gift Card. NOK 500.","""Norway"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,nike.com,Οι δωροκάρτες Nike. Nike GR,https://www.nike.com/gr/dorokartes,Οι δωροκάρτες Nike. Nike GR,"Συνήθως, οι φυσικές δωροκάρτες παραδίδονται μέσα σε τρεις έως πέντε εργάσιμες ημέρες. Κατά τις περιόδους αυξημένου φόρτου μπορεί να χρειαστεί λίγο περισσότερος ...","""δωροκάρτες""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,nu-denmark.com,NÜ Gift card - The perfect gift - Nu Denmark,https://nu-denmark.com/products/gift-card,NÜ Gift card - The perfect gift - Nu Denmark,Treat that special someone with a gift card for fashion and accessories.,"""Denmark"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,oceansouth.com,Gift Card | Oceansouth Marine,https://oceansouth.com/en-eu/collections/gift-card?srsltid=AfmBOoow1x4GYv10SRpviEVWmIte38EVHN6pjJN6dP4lcebZGooIxP5F,Gift Card | Oceansouth Marine,"Shop Oceansouth gift card — marine-grade quality engineered to last on the water. Fast shipping to AU, NZ, Europe & the US.","""marine"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,one4all.com,Travel Gift Card UK - One4all,https://www.one4all.com/travel-gift-card-uk.html,Travel Gift Card UK - One4all,"Welcome to Travel Gift UK, your ultimate destination for thoughtful and convenient gifting solutions. ... This website is operated by The Gift Voucher Shop ...","""UK"" travel ""gift voucher"" official",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
85,one4all.ie,One4all Multi-store Gift Cards | Spend with 1000s of Brands ...,https://www.one4all.ie/,One4all Multi-store Gift Cards | Spend with 1000s of Brands ...,The One4all and One4all Favourites Gift Card is issued by GVS Prepaid (Europe) Limited. GVS Prepaid (Europe) Limited is a company incorporated in Ireland under ...,"""Ireland"" retail ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,padmashala.com,Δωροκάρτα Padma Shala | Yoga & Pilates,https://padmashala.com/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-padma-shala/,Δωροκάρτα Padma Shala | Yoga & Pilates,Giftcard Padma Shala - Δωροκάρτα Padma Shala | Yoga & Pilates. Κάντε ένα ξεχωριστό & πρωτότυπο ΔΩΡΟ σε αυτούς που αγαπάτε και νοιάζεστε!,"""yoga"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,parkhotel.pl,Gift Card | Park Hotel - hotel for adults Świeradów-Zdrój,https://www.parkhotel.pl/en/gift-card-page-391871,Gift Card | Park Hotel - hotel for adults Świeradów-Zdrój,Gift card. Facebook · Instagram · TikTok · UE logo. Rezerwuj bezpośrednio na ... Poland. Tel: +48 75 78 16 229. E-mail: parkhotel@parkhotel.pl · See our second ...,"""Poland"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,pdhsports.com,PDH Sports Gift Voucher - give the gift of racket sports choice!,https://pdhsports.com/products/pdh-sports-gift-voucher?srsltid=AfmBOorkkjTTyZjgR_gj3V0A_ZbKaulPxM0Ax5cIPe8TzovTyDw916CY,PDH Sports Gift Voucher - give the gift of racket sports choice!,"PDH Sports Gift Voucher. The perfect gift for racket sports fans! Give them the gift of choice from the best brands in padel, squash, tennis, pickleball, ...","""sports"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,peggyconceptstore.com,Peggy Concept Store Gift Card,https://peggyconceptstore.com/products/peggy-concept-store-gift-card?srsltid=AfmBOopR7GkcIBlLo5Mzqt6vMOQ-a2-ippY63306Z_yMddGzN7AeRBCv,Peggy Concept Store Gift Card,Peggy Concept Store Gift Card. ... The Peggy Gift Voucher is a digital gift card is the perfect present that takes the stress out of shopping for someone else!,"""concept store"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,peninsulaeyewear.com,Peninsula Eyewear Gift Card - Perfect for choosing your ...,https://www.peninsulaeyewear.com/products/peninsula-eyewear-gift-cards?srsltid=AfmBOoqqO-ceWHWUI6yvhdX34re2vxGNh-I_lbTdtEjQCeRgr3wqc_Jn,Peninsula Eyewear Gift Card - Perfect for choosing your ...,The Peninsula Eyewear Gift Card is a digital gift voucher designed for purchasing high-quality sunglasses from Peninsula Eyewear. The gift card is available ...,"""eyewear"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,philab.eu,Δωροκάρτα - Philab Skincare,https://philab.eu/el/products/philab-gift-card-digital?srsltid=AfmBOopbC_RMY07dY3Ktg70Xcs1SyWowhpleOOZ4G9WTQgTcR51m5pP3,Δωροκάρτα - Philab Skincare,"Philab Skincare Logo with brandmark at the left, Purple with transparent background. ... Philab branded gift card in gold with the logo and 'GIFT CARD' text,.","""skincare"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,piamontehotels.com,Gift Card ∙ The Log Porto Hotel ∙ Official Website - Piamonte Hotels,https://www.piamontehotels.com/en/the-log-porto-hotel/gift-card/,Gift Card ∙ The Log Porto Hotel ∙ Official Website - Piamonte Hotels,"Surprise, inspire, gift The Log Porto Hotel. Gift Card ... Choose your gift card. Request gift card. Voucher ... Rua da Vigorosa, 456 4350-343 Porto, Portugal.","""Portugal"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,pillagermany.de,PillaGermany gift voucher,https://www.pillagermany.de/en-eu/products/pillagermany-geschenkgutschein?srsltid=AfmBOopFlq6z_g5z_kA2EiHrOE-Ccy5CoydII-ZVPtWh_4reRXcbyyqa,PillaGermany gift voucher,"PillaGermany gift voucher ... By combining world-leading ZEISS technology with innovative optics, we ensure that your vision never limits your performance.","""optics"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,pillowshotels.com,Pillows Hotels Gift Card,https://www.pillowshotels.com/gift-voucher/,Pillows Hotels Gift Card,"Our gift cards can be used for an overnight stay as well as a culinary experience in one of the restaurants of all Pillows Hotels, located in the Netherlands ...","""Netherlands"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,portugueseforadaytours.com,Gift Vouchers | Portuguese For a Day Tours,https://www.portugueseforadaytours.com/gift-vouchers/,Gift Vouchers | Portuguese For a Day Tours,... Portugal. Choose from specific tours or give a flexible ... You cannot obtain any cash advance with your Gift Voucher or redeem your Gift Voucher for cash.,"""Portugal"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,press.brusselsairlines.com,Brussels Airlines launches b.gift voucher,https://press.brusselsairlines.com/brussels-airlines-launches-bgift-voucher-in-cooperation-with-uber,Brussels Airlines launches b.gift voucher,"With a b.gift, one can purchase a gift voucher for a flight within Europe for one to four persons. Brussels Airlines puts a unique gift under ...","""Europe"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,prestigehotels.com,"Buy Prestige Hotels' gift card - Roses, Girona (Spain)",https://www.prestigehotels.com/en/buy-gift-card-prestige,"Buy Prestige Hotels' gift card - Roses, Girona (Spain)",At the end of the purchase you can send the gift card by email to its recipient. ... Prestige Hotels: holidays on the beach in Spain (Roses - Costa Brava).,"""Spain"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
85,prezzee.com,Digital Gift Cards | Prezzee US,https://prezzee.com/en-us?srsltid=AfmBOoqUBPjrOPSWWsV5hkyZYc8Ofte_BvkmcGv6mJ7BVzbxVEoyCd_3,Digital Gift Cards | Prezzee US,"... department store, department, kids clothing, boys, girls, boys clothing ... For the perfect Mother's Day gift, you can't go past a gift voucher for ...","""department store"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,public.cy,Public,https://www.public.cy/page/help/e-gift-card,e-gift card | Public Cyprus,Όροι για Public e-Gift Card. Η ψηφιακή Δωροεπιταγή Public εκδίδεται από την εταιρεία με την επωνυμία «PRC PUBLIC RETAIL CYPRUS LTD» η οποία εδρεύει οδό Αρχ.,"""Cyprus"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,punktid.com,Buy Zalando Norway 500 NOK Gift Card game Online | Punktid,https://punktid.com/zalando-norway-500-nok-gift-card?srsltid=AfmBOor-L_9wvp-ekSwAVbmroJvzEhsPtTlaKywt7PWHA9UcB_MiphE7,Buy Zalando Norway 500 NOK Gift Card game Online | Punktid,Buy Online: Zalando Norway 500 NOK Gift Card. 45.99 €. Add to cart. In stock. The code will be sent to your ...,"""Norway"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,pureraw.de,PureRaw Gift Voucher,https://www.pureraw.de/en/products/pureraw-geschekgutschein?srsltid=AfmBOoqFfS4C6FLBvWbuhudmvwo12LQZnbmTNjh5symWh2nEdKNfriIz,PureRaw Gift Voucher,"... Dental care · Collage-like · Plant-based collagen peptide · Shaker · Non-food · Shaker ... PureRaw Gift Voucher. Regular price €5,00 EUR. Sale price €5,00 EUR ...","""dental"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
85,radne.com,Gift Cards - Radne,https://www.radne.com/collections/klader-vaskor-presentkort?srsltid=AfmBOoqHmA_Lm32WQxBhOosHXbShFB_Ru6ZEFNmwUaVsAUM6D16VxNSd,Gift Cards - Radne,Aspen Gasoline. Rally & Racing. Car accessories. Aspen Gasoline · Harness ... Gift card Rotax Fan Shop Slickshift · SIM Racing · Moza Racing Sparco Gaming.,"""car accessories"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,ramakkos.com,Ramakko's Source For Adventure,https://www.ramakkos.com/gift-card.html,Gift Card - Ramakko's Source For Adventure,Kids · Inflatable · PFD Suits · Dog · Paddles · Canoes · Paddle Accessories · Kayak · SUP ... Gift Card. C$50.00 Excl. tax. Add to cart. Gift Card. Gift Card. C ...,"""Kos"" ""kids"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,rarebeauty.com,Rare Beauty E,https://www.rarebeauty.com/products/gift-card?srsltid=AfmBOorEB-SAEFjfpVlduusCXfw9x5Jsh9xzI47PehNwsvm3ujdkD3ki,Rare Beauty E-Gift Cards,Daugthers first gift card. Review by Diazjess89 on 3 Sep 2021 review stating Daugthers first gift card ... Austria; Bahamas; Bangladesh; Barbados; Belgium ...,"""Austria"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,reaverfit.com,My REAVERFIT Gift Card - Women's Sportswear,https://reaverfit.com/en/products/carte-cadeau-tenue-sport-reaverfit?srsltid=AfmBOoqrgfbnPfUdBHTaCRExmCCthM9_L3cJ5uKhkuZ141waAS0YVVDs,My REAVERFIT Gift Card - Women's Sportswear,"Whether it's for yoga, fitness, bodybuilding or simply to feel comfortable and trendy on a daily basis, the gift card is a unique gift suitable for all sports ...","""sportswear"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,regbarber.com,Reg Barber's Miraculous Gift Card,https://regbarber.com/products/reg-barbers-miraculous-gift-card?srsltid=AfmBOopOyJG5HW5xKmFl-jPo0qfchFb33qHq5bc0SYNtcf-3iMnN-C9P,Reg Barber's Miraculous Gift Card,Reg Barber gift card. Let the barista or coffee enthusiast in your life choose their own tamper. $75 covers most handles or a stainless base.,"""barber"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,reyllen.com,Reyllen Gift Card | CrossFit & Fitness Gift Voucher,https://reyllen.com/products/gift-card?srsltid=AfmBOopbvFJLNqlCx-Puetpc8Wqh4m5yI7oKRzovLCKZ1fMJeRgg7d_4,Reyllen Gift Card | CrossFit & Fitness Gift Voucher,Shopping for someone else but not sure what to give them? Give them the gift of choice with a Reyllen Fitness gift card. Gift cards are delivered by email ...,"""fitness"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,ribbonrouge.ie,Ribbon Rouge Online Gift Card | The Best Fashion Gift,https://ribbonrouge.ie/products/gift-card?srsltid=AfmBOoqQKwKP87WzEMOe0w0c74RiQpK_m3Q8MxmCSUjOh0VsUHS2CN6m,Ribbon Rouge Online Gift Card | The Best Fashion Gift,Give the gift of choice with a Ribbon Rouge online gift card. Delivered instantly by email and redeemable at RibbonRouge ... IRELAND & N.IRELAND: Orders over €100 ...,"""Ireland"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,roxynailsparis.com,Roxy Nails Paris gift card,https://roxynailsparis.com/en/products/gift-card,Roxy Nails Paris gift card,"Roxy Nails Paris gift card ; Montant. €20.00 €30.00 €50.00 €100.00 €200.00 ; What's included. Your press-on nail kit contains: - a full range of nail sizes, from ...","""Greece"" ""nails"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,royalcaribbean.com,Royal Caribbean Gift Card,https://www.royalcaribbean.com/programs/gift-cards,Royal Caribbean Gift Card,ROYAL CARIBBEAN GIFT CARD. BUY NOW. Royal Birthday Bash Banner birthday ... Largest cruise ships · Family vacations · Cruise ports near me · Royal weddings ...,"""cruise"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,russianlabnails.com,Russian Lab Nails Gift Card,https://russianlabnails.com/en/products/buono-regalo-russian-lab-nails,Russian Lab Nails Gift Card,Russian Lab Nails gift voucher valid for professional products and SK Academy training. Digital code sent via email.,"""nails"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,savinskin.com,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,https://savinskin.com/collections/gift-cards?srsltid=AfmBOoonX72kelnEfhQUeu2R9_QYKySTJ9x3qtPdOzPuewxlWXa5Z-la,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,"Replacing traditional gifts, THE GIFT CARD is the perfect solution for allowing your loved ones to fully customize their routine and adjust it to their own ...","""Romania"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,scarpa.com,Scarpa,https://scarpa.com/pages/e-gift-card-terms-conditions,E-Gift Card Terms & Conditions,"The E-Gift Card is an unnamed bearer gift voucher ... Keep in touch with fresh new releases, product try out tours and events, join our community of outdoor ...","""outdoor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,sgb-travel.com,Business Gift Voucher - SGB Travel,https://sgb-travel.com/business-tourism/business-gift-voucher/,Business Gift Voucher - SGB Travel,"The gift voucher is an official document, showing the right of his/her ... “SGB TRAVEL” Agency, owned by Serenity Group Bulgaria ltd. offers a wide ...","""Bulgaria"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,shop.chrysler.org,Chrysler Museum Gift Card,https://shop.chrysler.org/products/chrysler-museum-gift-card?srsltid=AfmBOopJwRw32tmyHZB_XnK6pyfvJ63lcBD_kB-e-2n7W9pLXVQ74hbk,Chrysler Museum Gift Card,"Redeemable for Chrysler membership, programs, classes, and purchases in the Museum Shop · Not valid for Zinnia restaurant · Discounts do not apply to gift card ...","""museum"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,skinhawk.de,Geschenkgutschein - Skinhawk gift voucher,https://skinhawk.de/en/products/gutschein?srsltid=AfmBOoq9mbZ04tQAwz0J3jYI3FqFQjF4GZJ0_7f1qZ3PWqX7dXiqsxCo,Geschenkgutschein - Skinhawk gift voucher,Skinhawk gift voucher - 25€ is backordered and will ship as soon as it is back in stock. Skinhawk gift vouchers for water sports and winter sports products.,"""water sports"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,skinorea.com,SKINOREA gift card - K-beauty in Europe,https://skinorea.com/en/products/gift-card?srsltid=AfmBOor-rH64BS7YPm8QQMuyO6v5ws78tHGRQtF9h_JkFbtiNh-2r7Li,SKINOREA gift card - K-beauty in Europe,"Give the gift of choice with a €25 SKINOREA gift card. Valid for 1 year and delivered instantly by email, it's the perfect beauty and wellness gift for ...","""Europe"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
